Company name,Ad description,Month
Half Million ,"The Oceana Mojito Dime gets cold on you ????
Which flavor do you prefer? ??",May
Half Million ,"The best breakfast to start your day with ???? What is
your morning drink? ??",May
Half Million ,"We prepare your favorite drinks for all your gatherings as you like them ???? What do you always order
?",May
Half Million ,"Ice cream is the first thing that comes to your mind,
which flavor do you prefer? ????",May
Half Million ,???? Cyril Latte you crave every time,May
Half Million ,"Saudi distilled coffee, like the distilled coffee you are accustomed to, but prepared from Ben Saudi from your land ?? ????
Available in some Half Million branches until Thursday
#Proud of Coffee ??
Saudi Distilled Coffee is available in the following branches until Thursday or stocks run out:
King Fahd
Branch Anas Branch Bin Malik
Al Rawabi
Branch Muhammadiyah
Branch Irqa
Branch Shubra
Branch Atyaf Mall Al Khobar
Branch Khalidiya Branch in Jeddah
Buraidah Branch",May
Half Million ,"Coffee cherries are dried on high beds for a period determined by the farmer to reach the best aromatic coffee inspirations
#coffee we are proud of ??????
Saudi distilled coffee is available in the following branches until Thursday or stocks run out:
King Fahd
Branch Anas Bin Malik
Branch Al Rawabi
Branch Muhammadiyah
Branch Irqah
Branch Shubra
Branch Atyaf Mall Al-Khobar
Khalidiya Branch in Jeddah,
Buraydah Branch",May
Half Million ,"Black coffee like what you like, prepared from Saudi coffee, an authentic taste that you can taste with every drop
#coffee we are proud of ?? ????",June
Half Million ,"At Half Million, we were keen to support local farmers to increase the production of Saudi coffee crops and raise the standards of agricultural practices by working with farms to choose the best crops
#coffee_we_proud ??????",June
Half Million ,"From the heights of the Jazan mountains, to Half a Million, you
have Saudi distilled coffee, try it now in some branches
#coffee_we_proud ????",June
Half Million ,"The farmer picks the coffee cherries by hand and makes sure to select the ripe cherries, then sorts them manually to make sure that there are no unripe beans to give you your cup of coffee with the best quality
#ProudCoffee ??????",June
Half Million ,"To Mecca Jena and your proximity we sang and longing brought us to you, people of Mecca ????
May God greet you at the branch on Jabal Thawr Road in Awali ??
Location of the branch in Al-Mustabebeh ??",June
Half Million ,"Lemon and mint with a delicious raspberry flavor ????
Cool and rest on your heart ????",June
Half Million ,"What's better than having a million party with an expensive one and your favorite drink? ?? And the best
thing is if you are afflicted ??",June
Half Million ,"In this heat, nothing will cool you down, sincerity other than the Cyrillic Latte ????",June
Half Million ,The beri mojito is an all-time drink ??????,June
Half Million ,"The picture is sweetened with signature ???? What is
your favorite drink? ??",June
Half Million ,"May God live the people of the orchards ???? We announce to you
the opening of the second branch in Jeddah .",June
Half Million ,"We brought you to the sea, people of Jeddah, cool your hearts this summer ??????
Every week in white, meet us and from our yacht you know us ?? We will see you
there from 9 in the morning to 5 in the evening from Thursday to Saturday
#Half_Million_Bot ????",June
Half Million ,"The summer atmosphere is sweeter with #Half_Million_Bot in Bayada ????
We are waiting for you from Thursday to Saturday ????",June
Half Million ,"Do you prefer Cold Pro or Cyril? It 's all with you in #Half_Million_Bot ??????
A dose of caffeine with adrenaline that makes the atmosphere whiter ??",June
Half Million ,"Sea, beautiful atmosphere in white with #Half_Million_Boot ????
This is the summer atmosphere you need ????",June
Half Million ,"With Halgo, he will make it a whitewash and a visit to #Half_Million_Bots ???? Only a box of mojito will
cool you down ????",June
Half Million ,A sitting with no heavy breath??,March 
Half Million ,"From her pleasure, she is upset when you rid her of #khabar_in_khobar??",March 
Half Million ,"Who said sea ????? Halo requires a cruise, and your #second_text will decorate your flight with the Friday",March 
Half Million ,"Do you think we forgot you? We used to catch you with tickets to the legendary party with Hamaki and Amr Diab ???? 

. Mention who you want to attend with you and announce the tickets",March 
Half Million ,Congratulations to the winners??,March 
Half Million ,"It's hard, did you say ya difficult, easy??",March 
Half Million ,we are with you at the Jeddah Corniche Circuit in the  # Formula1 Village in Jeddah for the second time????,March 
Half Million ,The competition intensified between Max Verstappen  and Charles Leclerc ???? . Do you expect the champion to maintain his level,March 
Half Million ,From the heart of the event????,March 
Half Million ,"The third performance test has started in #Formula1_in_Saudi , and we want to see the enthusiasts with the race ????

. Tell us how many laps of the Saudi Grand Prix are held at the Jeddah Corniche Circuit, and we will choose 3 winners for a coupon of 50 riyals from #Your_Second ??",March 
Half Million ,Congratulations to the winners????We wish you a happy and healthy day??,March 
Half Million ,"The atmosphere today is full of excitement at the #Corniche_Corniche_Jeddah, waiting for the start of the race . What are ????

your expectations for the first lap of the #Formula1_in_Saudi Arabia ? ??",March 
Half Million ," Max Verstappen wins the Formula 1 Saudi Grand Prix  for the first time, ???? an amazing race at the Jeddah Corniche Circuit . ????",March 
Half Million ,"
May God live in the people ??
of Arqah, we announce to you the opening of the new branch, and I will see you decorate ????
the working hours 24 hours after Eid Al-Fitr. Link to the ",March 
Half Million ,Mini brioche dough sandwich like cotton ???? and what is your favorite filling???,March 
Half Million ,"campaign also aims to engage institutions and companies with the Ensan Association to enhance the role of the private sector in community service and to contribute to giving our orphaned children a bright future
 ",March 
Half Million ,"The Messenger of God, may God bless him and grant him peace, said: I and the one who looks after an orphan will be like this in Paradise, and he pointed with his index and",March 
Half Million ,"On the fourth anniversary of Half a Million, we announce today in partnership with the Insan Association
@ensanorg
Launching the #Human_for_Human campaign to sponsor 1,000 orphans during the holy month of #Ramadan with the contribution of community members, companies and  institutions",March 
Half Million ,"May the crescent of Ramadan ???? 
be upon us, may Allah make us and you from its fasting and strength, and may Allah accept from us and you good deeds #Ramadan_Kareem??",April 
Half Million ,Take a screenshot and share with us your expectations for the #Al Shabab_Al-Hilal match today and your Second_Nass_T - shirt for you.????,April 
Half Million ,"At the headquarters of the Ensan Association, Half Million Company announces the launch of the #Human_for_Human campaign to sponsor 1,000 orphans during the month of #Ramadan  
@BrothersDay

@halfmillion_sa #human_partners
",April 
Half Million ,The atmosphere in Ramadan needs a berry mojito to refresh your nights,April 
Half Million ,Ramadan nights are sweetened with a berry mojito??,April 
Half Million ,Muhammad tells us his story with the Ensan Association and its support for him during his life. Donate to our orphaned children and make an impact for you in their lives and contribute to their success via the ,April 
Half Million ,"The night's outing can only be done by a berry mojito????
",April 
Half Million ,Where is the plan today? Walk on us and let you down  a Berry Mojito,April 
Half Million ,"Confused, u answer for today's Ghabqa? Own only a  box of berry mojito, cold and taste, no mistake????",April 
Half Million ,"Tomorrow our club begins its Asian journey and #YourSecondNassak offers the great youth audience 150 tickets to attend the #Youth_Mumbai match. The  
first three points will be better with your presence.????",April 
Half Million ,"Share your predictions for the #Al Shabab_Mumbai Match today, and your coffee, you and your loved ones????
",April 
Half Million ,"Oh sweetness of the atmosphere of Ramadan, why is  this ???? drink that best describes you???",April 
Half Million ,"You and I are used to walking with confidence, knowing that there are a thousand eyes behind us?? ",April 
Half Million ,Abdul Latif tells us his story with the Ensan Association and its support for him during his life Donate to our orphaned children and make an impact for you in their lives and contribute to their success via the,April 
Half Million ,"He, peace and blessings of God be upon him, says: I and the one who looks after an orphan in Paradise like this, - and he pointed with his index and middle fingers - make an impact for you in the lives of our orphaned children and be an important human element in their success",April 
Half Million ,",The great youth audience
  #YourSecond_Nass , offers you 250 tickets to attend the match #Al-Shabab_Al -Jazirah tomorro",April 
Half Million ,"Share with us your expectations for the #Al Shabab_Al-Jazira match today, and your coffee is upon us, you and your loved ones????",April 
Half Million ,"Make your spirit sporty, the lead is youthful????",April 
Half Million ,The deliciousness of berries and the freshness of mint  in a berry mojito????,April 
Half Million ,Rawan tells us her story with the Ensan Association and the size of the impact of the association and its partners during its life. Donate to our orphaned children and make an impact for you in their lives and  contribute to their success via the,April 
Half Million ,Any company or institution can contribute to the support of our orphaned children and be among the # Human_partners,April 
Half Million ,"As we are used to you, Yaluth, your second
 text is offering 250 free tickets to the largest audience to attend the #Al-Shabab_Air Force match.  

Your presence is important, Julith, and the three points and our continued leadership will be better with your presence",April 
Half Million ,Take a screenshot and share with us your expectations for the #Al Shabab_Al-Quwa_Air Force match and your  coffee for you and your loved ones on your,April 
Half Million ,"Between your trips, walk us and get you the most delicious Berry Mojito ??",April 
Half Million ,Youssef tells us his story with the Insan Association and its support for him during his life. Donate to our orphaned children and make an impact for you in their  lives and contribute to their success via the,April 
Half Million ,"Any company or institution can contribute to the support of our orphaned children and be among the #Human_partners via the link    
 https:// forms.gle/EMg9wy1WgPaCV4 wH8 #Human_for_Human",April 
Half Million ,"With the advent of summer, it is only possible for a  berry mojito to relax??",April 
Half Million ,"offers 250 tickets to the great youth audience to attend the #Al-Shabab_Al-Quwa_Air Force match.  
Your presence is important, O, and, God willing, we will celebrate together with the continuation of the lead.????
",April 
Half Million ,Take a screenshot and share with us your expectations for the #Al Shabab_Al-Quwa_Air Force match and your coffee for you and your loved ones on your #second_text ????,April 
Half Million ,What's tastier than caramel bites with a latte to your liking?????,April 
Half Million ,more beautiful you????,April 
Half Million ,Do you know what is the drink with the legend Carlos,April 
Half Million ,"Earn the companionship of our Prophet, may God bless him and grant him peace, contribute by donating to our orphaned children, and be an influential factor in their Success",April 
Half Million ,"As we are used to you, the sweetest audience, your 
 second text is offering 250 free tickets to the largest audience to attend the #Youth_Mumbai match. Your presence  

is important, Julith, and the three points and our continued leadership will be better with your presence.????",April 
Half Million ,Share with us your predictions for the #Youth_Mumbai match today and your coffee for you and your loved ones on your #second_text ???? ,April 
Half Million ,"After the drought, only Htaaaaaan????",April 
Half Million ,Ahmed tells us his story with the Ensan Association and its support for him during his life. Donate to our orphaned children and make an impact for you in their lives and contribute to their success via the  https://twitter.com/hashtag/%D8%A5%D9%86%D8%B3%D8%A7%D9%86_%D9%84%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86?src=hashtag_click,April 
Half Million ,Is the night long? Malik only Signature corrects you??,April 
Half Million ,Any company or institution can contribute to the support of our orphaned children and be among the # Human_partners,April 
Half Million ,They are broken and you only need a box of berry  mojito??,April 
Half Million ,"#YourSecondNssak offers the great youth fans 250 tickets to attend the #Al-Shabab_Al-Jazira match.  
Your presence is important, O, our club deserves this ",April 
Half Million ,Share with us your predictions for the #Al Shabab_Al Jazira match today and coffee is upon us????,April 
Half Million ,"He, peace and blessings of God be upon him, says: I and the one who looks after an orphan in Paradise like this, - and he pointed with his index and middle fingers - make an impact for you in the lives of our orphaned children and be an important human element in their  Success",April 
Half Million ,Congratulations to the winners????,April 
Half Million ,"The atmosphere is perfect for ice cream, which flavor  do you prefer?????",April 
Half Million ,"Your giving changes the lives of our children and makes an impact on their success. With your contribution, we have exceeded the target of the #Human_for_Human campaign to sponsor 1,000 orphans during the month of Ramadan. Thank you for your kindness",April 
Half Million ,"They say productivity only comes at night, and it makes coffee and snacks??",April 
Half Million ,Who else is worthy?????,April 
Half Million ,"With the reversal of the routine, only drip coffee will stop you??",April 
Half Million ,"worth the taste
@MattaHarbi
 ????",April 
Half Million ,Do you take a vacation and don't accumulate it after ,April 
Half Million ,Ramadan trips have a different taste. Do you like to go out before the crowds and not see the people???,April 
Half Million ,"Eid Mubarak and may God accept all your good deeds and every year and you are fine ????

, may God bring it back to us and you with joy and  delights????",May
Half Million , Oh sweetness of Eid morning! ?????? Did you take Eid coffee or anything else???,May
Half Million ,"Your Eid is back, and your lover lives, and may all your days be happiness  and joy. ???? Share with us the atmosphere of your feast . ??",May
Half Million ,"What did you get for Christmas? #Your _ second _ text brings you back because Eid has no age ????

. Teach us when was the last time they came back to you and give good  news to what makes you happy.??",May
Half Million ,"The beauty of the atmosphere of Eid with family and joy, may God keep it on us and you with delights??",May
Half Million ,"For those who didn't catch the Eids of #YourSecond_Nass Yesterday ??

, you see your Eid today ready. Let us know what they told you when they didn't give you an Eid, and preach what makes you happy.?? ",May
Half Million ,This sweet Friday is sweetened with the Fridays box????,May
Half Million ,"Eidiyat #Your_Second_Second For this time for the returnees who are far from their families, ??

teach us how many years you have celebrated yourself and your Eid to us",May
Half Million ,"Congratulations to our beloved Abdul Rahman????  @abo_laith_sfc May all your feasts bring joy and happiness 
",May
Half Million ,Share with us your expectations for the first player to score in the Riyadh derby between #Al-Shabab_Al -Nasr and give good news of coffee???? ,May
Half Million ,"We missed breakfast and a mini sandwich, ??  what is your favorite filling???",May
Half Million ,This pleasure is necessary to be present every Friday????,May
Half Million ,We bring you good news of the opening of the Anas Hub branch on Anas  bin Malik and your #second_text is nowand around you  closer to ??,May
Half Million ,Take a screenshot and share your predictions for the #Shabab_Al -Faisaly  match and give us good news of coffee????,May
Half Million ,"A popular mini sandwich, every filling is delicious and delicious??",May
Half Million ,Take a screenshot and share with us your expectations for the #Al Shabab_Al-Faisaly match and preach the coffee  twitter.com/AlShababSaudiF,May
Half Million ,Weekend Friday garnished with a mojito box??,May
Half Million ,This pleasure is necessary to be in every session????,May
Half Million ,"What adjusts the mood except for distilled coffee ???? When do you see the right time for coffee???
",May
Half Million ,"The family always tastes different, ??what do you ask for in your gatherings???
",May
Half Million ,May God bless  symposium of the People .??,May
Half Million ,"Oceana Mojito Dime Refrigerate you ???? , which flavor do you prefer???",May
Half Million ,The most delicious breakfast to start your day and what is your ???? drink in the morning???,May
Half Million ,"We prepare your favorite drinks for all your gatherings, as you like them. What do you always order ???? 
",May
Half Million ,Share with us your predictions for the first player to score in today's match  between #Al Shabab_Al-Raid and preach coffee????,May
Half Million ,"Ice cream is the first thing that comes to your mind, which flavor do you prefer?????",May
Half Million ,What is the money of Carlos????? ,May
Half Million ,Hala Madrid??,May
Half Million ,Cyril Latte you crave every time????,May
Half Million ,Saudi distilled coffee is available in the following branches from Monday to Thursday or until stocks run out: King Fahd Branch Anas Hub Branch Al Rawabi Branch Al Muhammadiyah Branch Arqa Branch Shubra Branch Waterfront Branch Al Khobar Al Khalidiyah Branch in Jeddah Al Rehab ,May
Half Million ,"Saudi coffee distilled from the production of our local farms, we supported and communicated its secret and creativity to you, available for a limited period from Monday until  Thursday
",May
Half Million , Saudi drip coffee is available in the following branches until Thursday or stocks run out: King Fahd Branch Anas Bin Malik Branch Al Rawabi Branch Al Muhammadiyah Branch Irqa Branch Shubra Branch Atyaf Mall Al Khobar Branch Khalidiya Branch in Jeddah Buraidah Branch,May
Half Million ,Coffee cherries are dried on raised beds for a period determined by the  farmer to reach the best aromatic coffee,May
Half Million ,"Saudi drip coffee is available in the following branches until Thursday or stocks run out: King Fahd Branch Anas Bin Malik Branch Al Rawabi Branch Al Muhammadiyah Branch Irqa Branch Shubra Branch 
 Branch Khalidiya Branch in Jeddah Buraidah BranchAtyaf Mall Al Khobar ",May
Half Million ,"Black coffee like what you like, prepared from Saudi coffee, an authentic  taste that you can taste with every drop  Coffee_we_proud_of ??????",June
Half Million ,"At Half Million, we were keen to support local farmers to increase the production of Saudi coffee crops and raise the standards of agricultural  practices by working with farms to choose the best crops ",June
Half Million ,"From the heights of the Jazan mountains, to Half a Million, you have a  Saudi distilled coffee, try it now in some branches",June
Half Million ,"The farmer picks the coffee cherries by hand and makes sure to select the ripe cherries, then sorts them manually to make sure that there are no  unripe beans to get your cup of coffee with the best quality",June
Half Million ,"To Mecca Jena and your proximity we sang and longing brought us to you, people of Mecca ????
, , may God greet you at the branch on the road to Jabal Thawr in Awali",June
Half Million ,"Lemon and mint with a delicious raspberry flavor, cool and ????
rest on your heart????",June
Half Million ,"What's better than having a million party with an expensive one and your favorite drink? ??
And the best thing is if you are afflicted?? ",June
Half Million ,"In this heat, nothing will cool you down, sincerity other than the Cyrillic  Latte????",June
Half Million ,The bery mojito is an all-time drink?????? ,June
Half Million ,"o  Leeooth, teach ????
us this celebration was in any match, and I preach coffee for you and for those who are dear to you",June
Half Million ,Congratulations to the winners??,June
Half Million ,The picture is sweetened with Signature What is ???? your favorite drink???,June
Half Million ,Our green hawks whitened their faces and brought them #AFCU23  ,June
Half Million ,"May God live the people of the orchards. We announce to ????
you the opening of the second branch in Jeddah and the second #Nssak_al -Thani is with you and around you in GharbiA",June
Half Million ,"Jeddah people, what is the plan for Halloween????? ",June
Half Million ,Share with us your expectations for the #Al Shabab_Al-Taawun match and your coffee on your #SecondNssak ???? ,June
Half Million ,"The atmosphere of summer is sweeter with #Half_Million_Boot in Bayada, ????

we are waiting for you from Thursday to Saturday????",June
Half Million ,"Friday and Saturday ??

take your coffee from
@HalfMillion_sa
 ??And the amount is returned to your card ???? , but use our credit and prepaid cards, and you should be well??????",June
Half Million ,Do you prefer Cold Pro or Cyril? It 's all with you in #Half_Million_Boot A dose of caffeine with adrenaline that makes the atmosphere whiter ???? A dose of caffeine with adrenaline that makes the atmosphere whiter ????,June
Half Million ,"offers the great youth audience 200 free tickets to attend the #Al-Shabab_Al -Ahly match, which 
needs your presence and its conclusion will be held by your presence. ??",June
Half Million ,"Sea, beautiful atmosphere in white with #Half_MillionBoot, 
this is the summer atmosphere you need ????????",June
Half Million ,Did you catch us the weekend that went? Nor does Halloweenkind's egg  plan???,June
Half Million ,"We participated in the #Industry_Hackathon with a challenge to create a stable design that allows you to carry more than one cup for car orders without spilling drinks. In appreciation of the participants, we gave a gift credit to all participants from Half Million. We congratulate the winners of the challenge and are always proud of our outputs????",June
Half Million ,"With Halgo, he makes it a whitewash and a visit to #Half_Million_Bots 
, and only a box of mojito will cool you down. ????????",June
Half Million ,"Do you know Shakhbar? We are around you, people of the East#Half_Million #khobar_in_khobar",March 
Half Million ,#Formula1_in_Saudi Arabia #Corniche_Corniche_Jeddah,March 
Half Million ,Brown Signature and Brownie Brown Pack your clothes ??,March 
Half Million ,he has no equal,April 
Half Million ,Season lineup ??,April 
Half Million ,original sound - Half Million | Half a million,April 
"
dosecafe","#Doze cheese mix sandwich , a taste
you can't resist ???? Order it now and don't get confused ??????
Available in branches and delivery apps ??",March 
"
dosecafe","Without #coffee #doze , you will not complete the weekend and with dust ?? Stay comfortable and we will catch you with a coffee that will deliver you to you and make your
day ??????
Order now from #delivery apps ??",March 
"
dosecafe","#DoseDayem to you, the closest we came to you, with love and passion, a #new and special branch that can only be completed with your presence, we greet you in our new branch in #Dhahran, we are always waiting for you, we are always happy to visit you ??????",March 
"
dosecafe","Every day is #Women_Day and the Dose family likes to thank every employee who is part of us and every great woman is half of society ????
Every year and you are happiness
every year and you are the smile
every year and you are the future for your country and your family ??

Share a word on this day ??????",March 
"
dosecafe",Interacting with you is always better now #Doose is waiting for you in #energymadness ?? Fill your curiosity and renew your energy and don't forget to start your activity with a cup of #coffee ????,March 
"
dosecafe",We set you up with a balanced drink with #doze that cools your heart and combines sweets and coffee now ???? #caramel_white_mocha Available in branches and apps,March 
"
dosecafe","With #Doze , we provide you with patience for busy people,
delicious taste with premium ingredients in every bite ???? Now #tikka_chicken
sandwich available in branches and apps ??????",March 
"
dosecafe","Happiness is complete only with a cup of #coffee and your mood has the right to complete it with us in the week ??, #cornflakes #dose hot and cold available in branches and apps Order it now ??",March 
"
dosecafe","And because it is the most beautiful blessings, and because every day is Mother’s Day, and one day is enough for you, the day has come when we thank you for your efforts and what gives

you
your right .



@baderalhomoudi
Music production:@doreprod
Mom oh #mydayscoffee
#mothersday
#dozecafe",March 
"
dosecafe","Are you out of energy? What's the end of your day? ??
All you need is coffee that corrects you and recharges ?? your energy now with #Doose #coffee_today gives you activity and completes your day Available in branches ?? and delivery apps ??",March 
"
dosecafe","Our beloved people of #Qatif , you have requested and we have brought you a new branch of Layyoun, and we have brought you the distance . Greetings, now your #coffee is ready with #Doze ??????",March 
"
dosecafe","Who else visited us? ??
We agree that happiness has forms, including coffee ??, now our new branch in #Qatif, we are ready to welcome you and keep your dose of #coffee always with #doze ??????",March 
"
dosecafe","People with a high mood, this is your time #coffee that appeals to you and increases your energy now #ColdPro with #Doze Best greetings to you in the branches ?? or from the delivery apps ????",March 
"
dosecafe","Are you ready?? ??
You ordered it and we made it for you New #doze #saffron cake in a bigger size ?? and
the word #Ramadan is sweeter with #doze Available from the beginning of #Ramadan with branches and delivery apps ??????",March 
"
dosecafe","Part of Dose 's participation in the events of the #Aramco championship , we share the joy and live with you the best moments ????",March 
"
dosecafe","We congratulate you the month of #Ramadan
, may God bring it back to us and you with goodness ????
and every year and you are closer to God ??????",April
"
dosecafe","And because it is a beautiful day #Does shares with you on #Autism Day and because you are part of us and you are joy and happiness ????
Every year and you are from success to success ??
Every year and you are proud of your excellence and creativity??",April
"
dosecafe","From the #good_generation and for its love, millions now agree with #Doze , we have provided you with more than one option, and between them we allow you to be confused. Enjoy #cream_caramel or #rice_milk and share the sweet moments with us ????

Available in branches ?? and delivery apps ??",April
"
dosecafe",#Ramadan is always sweeter with the Friday of the family on the trip and the sound of laughter close to our hearts enters happiness and meets with the warmth of the family ?? Then we share the sweet moments with the trip of #dos ??????,April
"
dosecafe",Now treat yourself with a cool and light dessert that reminds you of the past ?? and enjoy what you love with the new #Doze #CreamCaramel Available in branches and delivery apps ??????,April
"
dosecafe","Try a new #doze #cheesecakebites and its solution after breakfast love it after love?? it becomes your new addiction??available in all branches and delivery apps ????
Order it now ????
",April
"
dosecafe","
At #dose , we provide you with a variety of #sandwich and #sweets options, and you have to choose ??????
Order now what you like from the branches or delivery apps ??????",April
"
dosecafe","#Ramadan is sweetened with family Friday and with #doze , all you need after breakfast enjoy a piece of happiness from #marble _ cheesecake ????
Available now in branches and delivery apps ??????",April
"
dosecafe","
What else have you tried??? Now
with #Doze , we provide you with various #Ramadan options with a unique taste that suits you ??
Available in all branches, and delivery apps??",April
"
dosecafe","In the month of goodness, we were honored by a nice visit from the #Al-Birr_Association
, and they shared the joy with us in the #Doose event #Day in the World of Coffee ?? We leave you with a quick excerpt from the event ??",April
"
dosecafe","The taste that rests on your heart and arrives ?? Now
new #Doze Ice Cream #Vimto is an addictive #Ramadan flavor??, and complete your sweet moment, light us and let your
refreshing experience with us ??",April
"
dosecafe","The world celebrates this special day and everyone strives to spread awareness, and on the day of #pets #dose shares with them excerpts about the creatures we care about and be kind to and dictate our lives ????

?? Teach us who is your pet and share the most beautiful pictures ????",April
"
dosecafe",Leave your choice of dessert on us ???? and try a delicious #saffroncake and worth sharing your #coffee ????,April
"
dosecafe","
With Hajo, we refresh you with an irresistible taste ?? Now #Vimto ice cream,
this is its time ?? A delicious #Ramadan flavor that suits all tastes ??",April
"
dosecafe","The nights of #Ramadan change with the word now with #doze #coffee of your choice with more than one type of sweets with a special taste ??
Available in branches and delivery apps ??",April
"
dosecafe","#Dose baked goods from #croissant #freshly made with love, perfect with a cup of #coffee to complete your evening ????",April
"
dosecafe","See Ghabqa ?!
And confused, what do you take with you now? With #Doze, we provide you with #Box_Fridays . Choose your favorite drink from it and share the moment. Order it now from delivery apps or branches ??????",April
"
dosecafe","Let's be partners to protect the environment ??
to spread awareness and be kinder to our environment ?? #Dooz
is sharing with you #EarthDay to look forward to a safer world
and to make our environment a beautiful place to live in ??",April
"
dosecafe","#Cheese_sandwich is a taste that you enjoy in every bite ??
And with #Doze , everything you like delivers to you, order now from the delivery apps or greet you in the branches ????",April
"
dosecafe","The opportunity before you is left on our #Ramadan flavor, the time of #Vimto ice cream undisputedly wins a taste close to you and relaxes ???? Let your sweet experience with #Doze and greet you with the branches ??????",April
"
dosecafe","Weekend and gatherings will surely go to #Box #Traveler from #Doze , now prepare yourself and order a coffee that will correct you and deliver to you with the same taste ????",April
"
dosecafe","All the sweet options in the #dose box ?? and
with the week have a good Friday, enjoy and have #Friday_Box with you wherever you are available in the branches or order it from the delivery apps??",April
"
dosecafe","Icecream lovers , what are you?!
Don't miss the #vimto ice cream from #doze , it looks like a delicious #Ramadan flavor that deserves to be tried, welcome. Available in the branches ????",April
"
dosecafe","Eid is a joy and a word with family and loved ones ??
and the family of #Doze congratulates you on the occasion of the blessed #Eid_Al -Fitr, may God bring it back to us and you with good health and peace ????",May 
"
dosecafe","With love, the #Doze family congratulates you on # Eid_Al -Fitr
and happy new year ????",May 
"
dosecafe","Now with a #coffee _ cup, you need #cookies #doze , one piece after the second one to be satisfied with its deliciousness, order it now from the delivery apps or greet you in the branches ????",May 
"
dosecafe","Make your day better and try #twister #doze , a delicious dessert that can't be thought twice. Come show us the branches. We are happy to visit you ????",May 
"
dosecafe","
Missed an after-work treat?! ?? Hail you
at #doze and order #ornaments #marbel _ cheesecake with the #coffee you like and set your mood after work ????",May 
"
dosecafe","Have you tried mango with spices?!! ??
With the summer, the topic is getting refreshed, now the new flavor of #doze #ice cream #mango with a Mexican flavor, order it from the branch and say more spices ????",May 
"
dosecafe","liberate?!! And the beginning of a week and you want to have
a dazzling flavor ?? Now
#mango ice cream from #Doze , this is the time ???? Visit your nearest branch and enlighten us ????",May 
"
dosecafe","Don't let your day pass without #pistachio #icecream ??
a dangerous taste and make you forget the hot ?????? and sweeten it after adding it with
pistachio ?????? Try now and light us in the branch ??",May 
"
dosecafe","Try #pistachio #ice cream from #doze now, treat the heat and cool the heart ????, meet you at the nearest branch and don't forget to tag the #pistachio lovers ??
7w",May 
"
dosecafe","Are you ready to see a new #dose ?!!
Visual pleasure and the taste is pure of it ???? Stay
close and share your expectations ??????",May 
"
dosecafe","Did you know her or not?!!
Distinctive details, layers of happiness with
#Doze Hayyak in the branch and enjoy a different taste ????",May 
"
dosecafe","Tastes different? But in #mango ice cream, I agree ??? Chill your heart out with #doze and rogue #mango ???? Visit the nearest branch and try it now!??

?? Ice cream branches are highlighted in highlights ??????",May 
"
dosecafe","Coffee and sweets if they come together ??
give you a balanced and delicious drink ?? Now
try #katkat #dose and let your day get sweeter ?",May 
"
dosecafe","Your #coffee that you love is closer to you ???? Let
all your ways lead to #dose??
and share with us and where do you expect our new branch?!??",May 
"
dosecafe","Your #summer is sweeter with #FridayBox from #Doze in different flavors of your choice and to suit your taste ??
All you have to do is enlighten us in the branch and receive your order??",May 
"
dosecafe","Crowded and tired?! Need a #coffee to set your mood with #doze , order anytime without waiting ?? Receive your order and collect your # stamps??",May 
"
dosecafe","Luxury coffee with the best quality, this is what we deliver to you ????
from the #doze roaster, every #coffee has a story and a special flavor ??
We share with you the stages of your #coffee , how you started to enjoy it throughout your day from the end, your coffee is reprimanded for it ????",June
"
dosecafe","A strong and new look ?? I
mean you are in the right place #your coffee is ready with #dose ?? Welcome to the #Cordoba
branch and share the joy with us ??",June
"
dosecafe","Who else has tried #dose coffee ?!
I pass it a week and the rest of the week ?? Don't forget to pass
your coffee on us from Sunday to Thursday ??
?? We win to see you Available in the branches (delivery apps not included)
?? From Sunday to Thursday set your alarm ? From 6:30 in the morning to 9:30 in the morning ??",June
"
dosecafe",Sweeten your day more and try the #saffron cake from #Doze and enjoy the irresistible taste of Hayyak now at your nearest branch ????,June
"
dosecafe","What is sweeter than that #doze coffee brings you closer?!?? We announce to
you the opening of the #Aramco branch and your presence enlighten us ????",June
"
dosecafe","Who else has tried?! It's time with this hot ???? #mango ice cream with
Mexican flavor from #Doze ?? Come to the nearest branch and try the refreshing taste ?? ?? Ice cream branches are shown in highlights ?",June
"
dosecafe","Do you like our awesome offer?!?? Your requests are
orders with #Doze We have extended the offer until the end of the month ??????
To catch up with the opportunity, then greet you at the nearest branch ??
?? From Sunday to Thursday, set the alarm ? From 6:30 in the morning to 9:30 in the morning.
?? We win your chance, including (delivery apps) ??
?? Offer includes black coffee only ?.",June
"
dosecafe","A mug of #black_coffee , this code is our right ????
And as the saying goes: The coffee today is for free..tomorrow with money!!
Right, you see, we extended it for two weeks!!??????",June
"
dosecafe","With Zoom, how many #flavors did you see ? !???? Now
with #doze your refreshing drink and come ?? Hey ,
try the #mojito , taste or mistake, and this is its time ???",June
"
dosecafe","With the heat, do you need to refresh?!???? Now
try the #mojito #strawberry from #doze , make your new addiction and cool down your summer ??",June
"
dosecafe",every day is#woman's DayAnd#dose_family You would like to thank every employee who is part of us and every great woman is half of society every year and you are happiness every year and you are the smile every year and you are the future for your country and family Share with us a word on this day ???,March 
